		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
25/07/23	0:05	4.4	4.6	4.4	15	-20.0	2.2	NW	0.67	3.6	NW	2.5	3.3	1.4	667.3	0.00	0.0	0.048	0.000	19.9	20	-3.7	17.2	4.55	 .7880	90	4	85.7	5
25/07/23	0:10	4.3	4.4	4.3	15	-20.2	1.3	NW	0.40	3.1	NW	3.3	3.2	2.2	667.4	0.00	0.0	0.049	0.000	19.9	20	-3.7	17.2	4.55	 .7881	56	4	53.3	5
25/07/23	0:15	4.2	4.3	4.2	16	-19.4	0.9	NW	0.27	2.7	NW	4.1	3.2	3.0	667.4	0.00	0.0	0.049	0.000	19.9	20	-3.7	17.2	4.55	 .7881	101	4	96.2	5
25/07/23	0:20	4.2	4.2	4.2	16	-19.4	1.3	NW	0.40	3.1	WNW	3.3	3.2	2.2	667.4	0.00	0.0	0.049	0.000	19.9	20	-3.7	17.2	4.55	 .7882	99	4	94.3	5
25/07/23	0:25	4.3	4.3	4.2	15	-20.2	1.3	NNW	0.40	3.1	NW	3.3	3.2	2.2	667.4	0.00	0.0	0.049	0.000	19.9	20	-3.7	17.2	4.55	 .7881	100	4	95.2	5
25/07/23	0:30	4.2	4.3	4.2	15	-20.2	1.3	NNW	0.40	3.6	NNW	3.3	3.1	2.2	667.3	0.00	0.0	0.049	0.000	19.8	20	-3.8	17.1	4.55	 .7883	102	4	97.1	5
25/07/23	0:35	4.1	4.2	4.1	16	-19.5	1.3	NW	0.40	3.6	NW	3.2	3.1	2.1	667.3	0.00	0.0	0.049	0.000	19.8	20	-3.8	17.1	4.55	 .7883	101	4	96.2	5
25/07/23	0:40	4.0	4.1	4.0	16	-19.6	1.8	NW	0.54	3.6	NNW	2.4	2.9	1.4	667.2	0.00	0.0	0.050	0.000	19.8	19	-4.5	17.0	4.35	 .7885	100	4	95.2	5
25/07/23	0:45	3.9	4.0	3.9	16	-19.7	1.3	NNW	0.40	3.1	NNW	2.9	2.8	1.8	667.1	0.00	0.0	0.050	0.000	19.7	20	-3.9	16.9	4.55	 .7885	103	4	98.1	5
25/07/23	0:50	3.8	3.9	3.8	16	-19.8	1.3	NW	0.40	3.6	NW	2.8	2.7	1.7	667.1	0.00	0.0	0.051	0.000	19.7	20	-3.9	16.9	4.55	 .7884	103	4	98.1	5
25/07/23	0:55	3.8	3.8	3.8	16	-19.8	1.8	NW	0.54	4.5	NW	2.2	2.7	1.1	667.1	0.00	0.0	0.051	0.000	19.7	19	-4.6	16.9	4.35	 .7887	99	4	94.3	5
25/07/23	1:00	3.8	3.8	3.8	16	-19.8	1.8	NW	0.54	4.5	NNW	2.2	2.7	1.1	667.1	0.00	0.0	0.051	0.000	19.7	19	-4.6	16.9	4.35	 .7887	102	4	97.1	5
25/07/23	1:05	3.7	3.8	3.7	16	-19.9	1.8	NW	0.54	3.6	NNW	2.1	2.7	1.1	666.9	0.00	0.0	0.051	0.000	19.7	19	-4.6	16.9	4.35	 .7885	102	4	97.1	5
25/07/23	1:10	3.6	3.7	3.6	16	-20.0	1.8	NW	0.54	4.0	NW	1.9	2.6	0.9	666.8	0.00	0.0	0.051	0.000	19.7	19	-4.6	16.8	4.35	 .7886	99	4	94.3	5
25/07/23	1:15	3.5	3.6	3.4	16	-20.0	1.8	NW	0.54	4.9	NW	1.9	2.5	0.9	666.8	0.00	0.0	0.052	0.000	19.7	20	-3.9	16.9	4.55	 .7883	99	4	94.3	5
25/07/23	1:20	3.4	3.5	3.4	16	-20.1	1.8	NW	0.54	4.5	WNW	1.8	2.4	0.8	666.8	0.00	0.0	0.052	0.000	19.7	20	-3.9	16.9	4.55	 .7882	100	4	95.2	5
25/07/23	1:25	3.5	3.5	3.4	16	-20.0	1.8	NW	0.54	4.0	NW	1.9	2.5	0.9	666.7	0.00	0.0	0.052	0.000	19.7	20	-3.9	16.9	4.55	 .7881	98	4	93.3	5
25/07/23	1:30	3.5	3.5	3.4	16	-20.0	2.2	NW	0.67	4.5	WNW	1.4	2.5	0.4	666.7	0.00	0.0	0.052	0.000	19.7	20	-3.9	16.9	4.55	 .7881	99	4	94.3	5
25/07/23	1:35	3.4	3.5	3.4	16	-20.1	1.8	NW	0.54	4.0	NW	1.8	2.4	0.8	666.8	0.00	0.0	0.052	0.000	19.7	20	-3.9	16.9	4.55	 .7882	101	4	96.2	5
25/07/23	1:40	3.4	3.4	3.4	15	-20.9	2.7	NW	0.80	4.5	WNW	0.8	2.4	-0.2	666.7	0.00	0.0	0.052	0.000	19.7	20	-3.9	16.9	4.55	 .7881	100	4	95.2	5
25/07/23	1:45	3.3	3.4	3.3	16	-20.2	2.2	NW	0.67	4.9	NW	1.2	2.3	0.2	666.6	0.00	0.0	0.052	0.000	19.6	20	-4.0	16.7	4.55	 .7884	98	4	93.3	5
25/07/23	1:50	3.3	3.3	3.3	15	-21.0	2.2	NW	0.67	4.5	NW	1.1	2.3	0.1	666.5	0.00	0.0	0.052	0.000	19.6	20	-4.0	16.7	4.55	 .7883	99	4	94.3	5
25/07/23	1:55	3.2	3.3	3.2	15	-21.0	2.2	NW	0.67	4.5	NW	1.1	2.2	0.1	666.5	0.00	0.0	0.052	0.000	19.6	19	-4.7	16.7	4.35	 .7885	99	4	94.3	5
25/07/23	2:00	3.2	3.2	3.2	15	-21.1	2.7	NW	0.80	5.4	WNW	0.6	2.2	-0.4	666.4	0.00	0.0	0.053	0.000	19.6	19	-4.7	16.7	4.35	 .7884	99	4	94.3	5
25/07/23	2:05	3.1	3.2	3.1	15	-21.1	2.2	NW	0.67	4.5	NW	0.9	2.1	-0.1	666.4	0.00	0.0	0.053	0.000	19.6	19	-4.7	16.7	4.35	 .7884	102	4	97.1	5
25/07/23	2:10	3.1	3.2	3.1	15	-21.1	1.8	NW	0.54	4.5	NW	1.3	2.1	0.3	666.4	0.00	0.0	0.053	0.000	19.4	19	-4.8	16.6	4.35	 .7887	101	4	96.2	5
25/07/23	2:15	3.1	3.1	3.0	15	-21.1	1.8	NW	0.54	4.5	NW	1.3	2.1	0.3	666.3	0.00	0.0	0.053	0.000	19.4	19	-4.8	16.6	4.35	 .7886	98	4	93.3	5
25/07/23	2:20	3.1	3.1	3.1	15	-21.1	2.7	NW	0.80	5.4	NW	0.5	2.1	-0.5	666.2	0.00	0.0	0.053	0.000	19.4	19	-4.8	16.6	4.35	 .7885	101	4	96.2	5
25/07/23	2:25	3.1	3.1	3.1	15	-21.1	1.8	NW	0.54	4.5	NW	1.4	2.1	0.4	666.1	0.00	0.0	0.053	0.000	19.4	19	-4.8	16.6	4.35	 .7884	99	4	94.3	5
25/07/23	2:30	3.1	3.2	3.1	15	-21.1	1.3	NW	0.40	4.5	NW	2.1	2.1	1.1	666.1	0.00	0.0	0.053	0.000	19.4	19	-4.9	16.5	4.35	 .7885	101	4	96.2	5
25/07/23	2:35	3.1	3.1	3.1	15	-21.1	1.3	NW	0.40	3.1	NNW	1.9	2.1	0.9	666.1	0.00	0.0	0.053	0.000	19.4	19	-4.9	16.5	4.35	 .7885	95	4	90.5	5
25/07/23	2:40	3.1	3.1	3.1	15	-21.1	1.3	NW	0.40	3.6	NW	2.1	2.1	1.1	666.0	0.00	0.0	0.053	0.000	19.4	19	-4.9	16.5	4.35	 .7885	98	4	93.3	5
25/07/23	2:45	3.0	3.1	3.0	15	-21.2	1.8	NW	0.54	3.6	WNW	1.3	2.0	0.3	666.0	0.00	0.0	0.053	0.000	19.4	19	-4.9	16.5	4.35	 .7885	97	4	92.4	5
25/07/23	2:50	2.9	3.0	2.9	15	-21.3	1.8	NW	0.54	3.6	WNW	1.2	1.9	0.2	665.9	0.00	0.0	0.054	0.000	19.4	19	-4.9	16.5	4.35	 .7883	98	4	93.3	5
25/07/23	2:55	2.8	2.9	2.8	15	-21.3	2.2	NW	0.67	4.5	NW	0.6	1.8	-0.4	665.8	0.00	0.0	0.054	0.000	19.3	19	-4.9	16.4	4.35	 .7886	101	4	96.2	5
25/07/23	3:00	2.8	2.8	2.8	15	-21.4	2.2	NW	0.67	4.5	WNW	0.5	1.8	-0.5	665.8	0.00	0.0	0.054	0.000	19.3	19	-4.9	16.4	4.35	 .7886	97	4	92.4	5
25/07/23	3:05	2.8	2.8	2.8	15	-21.3	1.8	NW	0.54	4.5	NW	1.1	1.8	0.1	665.8	0.00	0.0	0.054	0.000	19.3	19	-4.9	16.4	4.35	 .7885	96	4	91.4	5
25/07/23	3:10	2.9	2.9	2.9	15	-21.3	2.7	NW	0.80	4.5	NW	0.2	1.9	-0.8	665.7	0.00	0.0	0.054	0.000	19.3	19	-4.9	16.4	4.35	 .7884	95	4	90.5	5
25/07/23	3:15	2.8	2.9	2.8	15	-21.3	2.7	NW	0.80	5.4	NNW	0.2	1.8	-0.8	665.6	0.00	0.0	0.054	0.000	19.2	19	-5.0	16.3	4.35	 .7885	102	4	97.1	5
25/07/23	3:20	2.8	2.8	2.8	15	-21.4	2.2	NW	0.67	4.9	NW	0.5	1.8	-0.5	665.6	0.00	0.0	0.054	0.000	19.2	19	-5.0	16.3	4.35	 .7885	99	4	94.3	5
25/07/23	3:25	2.7	2.8	2.7	15	-21.5	2.2	NW	0.67	4.9	NW	0.4	1.7	-0.6	665.7	0.00	0.0	0.054	0.000	19.2	19	-5.0	16.3	4.35	 .7886	100	4	95.2	5
25/07/23	3:30	2.7	2.7	2.7	15	-21.5	2.2	NW	0.67	4.9	WNW	0.4	1.7	-0.6	665.5	0.00	0.0	0.054	0.000	19.2	19	-5.0	16.3	4.35	 .7883	100	4	95.2	5
25/07/23	3:35	2.7	2.7	2.7	15	-21.5	1.8	NW	0.54	4.0	NNW	0.9	1.7	-0.1	665.4	0.00	0.0	0.054	0.000	19.2	19	-5.0	16.3	4.35	 .7882	101	4	96.2	5
25/07/23	3:40	2.6	2.7	2.6	15	-21.5	2.2	NW	0.67	4.5	NW	0.3	1.6	-0.7	665.4	0.00	0.0	0.055	0.000	19.1	19	-5.1	16.2	4.35	 .7886	95	4	90.5	5
25/07/23	3:45	2.5	2.6	2.5	15	-21.6	2.2	NW	0.67	4.9	NW	0.2	1.6	-0.7	665.3	0.00	0.0	0.055	0.000	19.1	19	-5.1	16.2	4.35	 .7884	98	4	93.3	5
25/07/23	3:50	2.5	2.5	2.4	15	-21.6	1.8	NW	0.54	4.9	NW	0.7	1.6	-0.2	665.3	0.00	0.0	0.055	0.000	19.1	19	-5.1	16.2	4.35	 .7884	100	4	95.2	5
25/07/23	3:55	2.4	2.5	2.4	15	-21.6	2.7	NW	0.80	4.9	WNW	-0.3	1.5	-1.2	665.2	0.00	0.0	0.055	0.000	19.1	19	-5.1	16.2	4.35	 .7883	98	4	93.3	5
25/07/23	4:00	2.3	2.4	2.3	15	-21.7	2.2	NW	0.67	4.5	NNW	0.0	1.4	-0.9	665.3	0.00	0.0	0.056	0.000	19.0	19	-5.2	16.1	4.35	 .7887	99	4	94.3	5
25/07/23	4:05	2.3	2.4	2.3	15	-21.7	2.2	NW	0.67	5.4	WNW	0.0	1.4	-0.9	665.2	0.00	0.0	0.056	0.000	19.0	19	-5.2	16.1	4.35	 .7886	101	4	96.2	5
25/07/23	4:10	2.3	2.3	2.3	15	-21.7	2.2	NW	0.67	5.8	NW	0.0	1.4	-0.9	665.2	0.00	0.0	0.056	0.000	19.0	19	-5.2	16.1	4.35	 .7886	101	4	96.2	5
25/07/23	4:15	2.3	2.4	2.3	15	-21.8	4.5	NW	1.34	6.7	NW	-1.8	1.3	-2.7	665.2	0.00	0.0	0.056	0.000	19.0	19	-5.2	16.1	4.35	 .7886	98	4	93.3	5
25/07/23	4:20	2.1	2.3	2.1	15	-22.0	3.1	NW	0.94	5.4	NW	-1.1	1.1	-2.1	665.2	0.00	0.0	0.057	0.000	19.0	19	-5.2	16.1	4.35	 .7886	104	4	99.0	5
25/07/23	4:25	2.1	2.2	2.1	15	-21.9	3.6	NW	1.07	5.8	NW	-1.4	1.2	-2.3	665.2	0.00	0.0	0.056	0.000	18.9	19	-5.2	16.1	4.35	 .7888	103	4	98.1	5
25/07/23	4:30	2.2	2.2	2.1	15	-21.9	3.6	NW	1.07	5.4	NNW	-1.3	1.2	-2.3	665.1	0.00	0.0	0.056	0.000	18.9	19	-5.2	16.1	4.35	 .7887	101	4	96.2	5
25/07/23	4:35	2.1	2.2	2.1	15	-22.0	2.7	NNW	0.80	5.4	NNW	-0.8	1.1	-1.7	665.1	0.00	0.0	0.057	0.000	18.9	18	-5.9	16.0	4.25	 .7890	101	4	96.2	5
25/07/23	4:40	2.1	2.1	2.0	15	-22.0	3.1	NW	0.94	5.8	NNW	-1.1	1.1	-2.1	665.0	0.00	0.0	0.057	0.000	18.9	18	-5.9	16.0	4.25	 .7889	99	4	94.3	5
25/07/23	4:45	2.0	2.1	2.0	15	-22.0	3.6	NW	1.07	5.4	WNW	-1.6	1.1	-2.5	664.9	0.00	0.0	0.057	0.000	18.8	18	-6.0	15.9	4.25	 .7891	98	4	93.3	5
25/07/23	4:50	2.0	2.1	2.0	15	-22.0	4.0	NW	1.21	6.3	WNW	-1.8	1.1	-2.8	665.0	0.00	0.0	0.057	0.000	18.8	19	-5.3	15.9	4.35	 .7888	94	4	89.5	5
25/07/23	4:55	2.0	2.0	2.0	15	-22.0	4.0	NW	1.21	6.7	NW	-1.8	1.1	-2.8	665.0	0.00	0.0	0.057	0.000	18.8	18	-6.0	15.9	4.25	 .7891	92	4	87.6	5
25/07/23	5:00	2.1	2.1	2.0	15	-22.0	4.5	NW	1.34	7.2	NW	-2.1	1.1	-3.0	664.9	0.00	0.0	0.057	0.000	18.8	18	-6.0	15.9	4.25	 .7891	95	4	90.5	5
25/07/23	5:05	2.1	2.1	2.1	14	-22.7	4.0	NW	1.21	6.7	NW	-1.8	1.1	-2.7	665.0	0.00	0.0	0.057	0.000	18.8	18	-6.1	15.9	4.25	 .7893	95	4	90.5	5
25/07/23	5:10	2.1	2.1	2.1	14	-22.7	4.5	NW	1.34	6.7	WNW	-2.1	1.1	-3.0	664.9	0.00	0.0	0.057	0.000	18.8	18	-6.1	15.9	4.25	 .7892	95	4	90.5	5
25/07/23	5:15	2.0	2.1	2.0	14	-22.8	4.0	NW	1.21	7.2	W	-1.8	1.1	-2.8	664.9	0.00	0.0	0.057	0.000	18.8	18	-6.1	15.9	4.25	 .7892	95	4	90.5	5
25/07/23	5:20	2.1	2.1	2.0	14	-22.7	4.5	NW	1.34	6.7	NW	-2.1	1.1	-3.0	665.0	0.00	0.0	0.057	0.000	18.8	18	-6.1	15.9	4.25	 .7893	95	4	90.5	5
25/07/23	5:25	2.1	2.2	2.1	14	-22.7	4.0	NW	1.21	7.2	NW	-1.7	1.2	-2.7	665.0	0.00	0.0	0.056	0.000	18.7	18	-6.2	15.8	4.25	 .7896	96	4	91.4	5
25/07/23	5:30	2.1	2.1	2.1	14	-22.7	4.5	NW	1.34	7.2	NW	-2.1	1.1	-3.0	665.0	0.00	0.0	0.057	0.000	18.7	18	-6.2	15.8	4.25	 .7896	99	4	94.3	5
25/07/23	5:35	1.9	2.1	1.9	15	-22.0	3.1	NNW	0.94	5.8	NW	-1.3	1.0	-2.2	664.9	0.00	0.0	0.057	0.000	18.7	18	-6.2	15.8	4.25	 .7895	98	4	93.3	5
25/07/23	5:40	1.8	1.9	1.8	15	-22.1	2.7	NNW	0.80	4.9	NNW	-1.0	0.9	-1.9	665.0	0.00	0.0	0.057	0.000	18.6	18	-6.3	15.7	4.25	 .7900	90	4	85.7	5
25/07/23	5:45	1.9	1.9	1.8	14	-22.9	2.7	NNW	0.80	4.5	N	-0.9	0.9	-1.9	665.0	0.00	0.0	0.057	0.000	18.8	18	-6.1	15.9	4.25	 .7893	14	4	13.3	5
25/07/23	5:50	2.1	2.1	1.9	14	-22.7	2.7	NNW	0.80	5.4	NW	-0.8	1.1	-1.7	665.0	0.00	0.0	0.057	0.000	18.6	18	-6.3	15.7	4.25	 .7900	99	4	94.3	5
25/07/23	5:55	2.1	2.1	2.1	14	-22.7	2.7	NNW	0.80	5.4	NW	-0.7	1.2	-1.6	665.0	0.00	0.0	0.056	0.000	18.5	17	-7.0	15.6	4.05	 .7904	99	4	94.3	5
25/07/23	6:00	2.1	2.2	2.1	14	-22.7	2.2	N	0.67	5.4	NNW	-0.3	1.2	-1.2	665.0	0.00	0.0	0.056	0.000	18.5	17	-7.0	15.6	4.05	 .7904	102	4	97.1	5
25/07/23	6:05	2.3	2.3	2.1	13	-23.4	3.1	NNW	0.94	5.8	NW	-0.9	1.3	-1.9	665.0	0.00	0.0	0.056	0.000	18.5	17	-7.0	15.6	4.05	 .7904	102	4	97.1	5
25/07/23	6:10	2.4	2.4	2.3	13	-23.3	3.1	NNW	0.94	5.8	NW	-0.7	1.4	-1.7	665.0	0.00	0.0	0.055	0.000	18.4	17	-7.1	15.4	4.05	 .7907	102	4	97.1	5
25/07/23	6:15	2.3	2.3	2.3	13	-23.4	3.6	NNW	1.07	5.8	NW	-1.2	1.3	-2.2	665.0	0.00	0.0	0.056	0.000	18.4	17	-7.1	15.4	4.05	 .7908	102	4	97.1	5
25/07/23	6:20	2.4	2.4	2.3	13	-23.3	4.0	NNW	1.21	6.3	NW	-1.3	1.4	-2.3	665.2	0.00	0.0	0.055	0.000	18.3	17	-7.2	15.4	4.05	 .7913	100	4	95.2	5
25/07/23	6:25	2.4	2.5	2.4	13	-23.3	3.6	NNW	1.07	7.2	WNW	-1.0	1.4	-2.0	665.2	0.00	0.0	0.055	0.000	18.3	17	-7.2	15.4	4.05	 .7913	100	4	95.2	5
25/07/23	6:30	2.3	2.4	2.3	13	-23.4	3.6	NNW	1.07	6.3	NW	-1.1	1.3	-2.1	665.2	0.00	0.0	0.056	0.000	18.3	17	-7.2	15.4	4.05	 .7913	103	4	98.1	5
25/07/23	6:35	2.3	2.3	2.3	13	-23.4	2.7	NNW	0.80	4.9	NNW	-0.4	1.3	-1.4	665.3	0.00	0.0	0.056	0.000	18.2	16	-8.1	15.3	3.85	 .7918	100	4	95.2	5
25/07/23	6:40	2.3	2.3	2.3	13	-23.4	3.1	NNW	0.94	5.8	NNW	-0.9	1.3	-1.9	665.3	0.00	0.0	0.056	0.000	18.2	16	-8.1	15.3	3.85	 .7918	102	4	97.1	5
25/07/23	6:45	2.1	2.3	2.1	14	-22.7	2.2	N	0.67	4.0	NNW	-0.3	1.2	-1.2	665.4	0.00	0.0	0.056	0.000	18.2	16	-8.1	15.3	3.85	 .7920	105	4	100.0	5
25/07/23	6:50	1.8	2.1	1.8	14	-22.9	2.2	NNW	0.67	4.5	NW	-0.6	0.9	-1.5	665.6	0.00	0.0	0.057	0.000	18.1	16	-8.1	15.2	3.86	 .7925	101	4	96.2	5
25/07/23	6:55	1.9	1.9	1.8	14	-22.8	2.7	NNW	0.80	4.5	NW	-0.9	1.0	-1.8	665.7	0.00	0.0	0.057	0.000	18.1	16	-8.1	15.2	3.86	 .7926	100	4	95.2	5
25/07/23	7:00	1.9	1.9	1.9	14	-22.8	2.2	NNW	0.67	4.5	NNW	-0.4	1.0	-1.4	665.8	0.00	0.0	0.057	0.000	18.1	16	-8.1	15.2	3.86	 .7927	102	4	97.1	5
25/07/23	7:05	1.9	1.9	1.9	14	-22.8	1.8	NNW	0.54	3.6	NNW	0.1	1.0	-0.9	665.8	0.00	0.0	0.057	0.000	18.1	16	-8.2	15.1	3.86	 .7929	101	4	96.2	5
25/07/23	7:10	1.9	1.9	1.9	14	-22.8	2.2	N	0.67	3.6	N	-0.4	1.0	-1.4	665.9	0.00	0.0	0.057	0.000	18.1	16	-8.2	15.1	3.86	 .7930	103	4	98.1	5
25/07/23	7:15	2.0	2.0	1.9	14	-22.8	0.9	NNE	0.27	2.2	NNE	1.6	1.1	0.7	665.9	0.00	0.0	0.057	0.000	18.1	16	-8.2	15.1	3.86	 .7931	102	4	97.1	5
25/07/23	7:20	2.1	2.1	2.1	14	-22.7	0.0	---	0.00	0.0	---	2.1	1.2	1.2	666.1	0.00	0.0	0.056	0.000	18.1	16	-8.2	15.1	3.86	 .7933	101	4	96.2	5
25/07/23	7:25	2.2	2.2	2.1	14	-22.7	0.0	---	0.00	0.0	---	2.2	1.2	1.2	666.1	0.00	0.0	0.056	0.000	18.1	16	-8.2	15.1	3.86	 .7933	101	4	96.2	5
25/07/23	7:30	2.2	2.2	2.2	15	-21.9	0.0	---	0.00	0.0	---	2.2	1.2	1.2	666.2	0.00	0.0	0.056	0.000	17.9	16	-8.3	15.0	3.86	 .7938	104	4	99.0	5
25/07/23	7:35	2.1	2.2	2.1	16	-21.2	0.0	---	0.00	0.0	---	2.1	1.1	1.1	666.2	0.00	0.0	0.057	0.000	17.9	16	-8.3	15.0	3.86	 .7938	106	4	100.0	5
25/07/23	7:40	1.9	2.1	1.9	16	-21.4	0.0	---	0.00	0.0	---	1.9	0.9	0.9	666.3	0.00	0.0	0.057	0.000	17.9	16	-8.3	15.0	3.86	 .7939	104	4	99.0	5
25/07/23	7:45	1.8	1.9	1.8	17	-20.7	0.0	---	0.00	0.0	---	1.8	0.9	0.9	666.4	0.00	0.0	0.057	0.000	17.9	17	-7.5	15.1	4.06	 .7937	103	4	98.1	5
25/07/23	7:50	1.7	1.8	1.7	18	-20.1	0.0	---	0.00	0.0	---	1.7	0.8	0.8	666.4	0.00	0.0	0.058	0.000	17.9	17	-7.5	15.1	4.06	 .7938	104	4	99.0	5
25/07/23	7:55	1.6	1.7	1.6	18	-20.2	0.0	---	0.00	0.0	---	1.6	0.7	0.7	666.4	0.00	0.0	0.058	0.000	17.9	17	-7.5	15.1	4.06	 .7937	103	4	98.1	5
25/07/23	8:00	1.6	1.6	1.6	19	-19.6	0.0	---	0.00	0.0	---	1.6	0.7	0.7	666.4	0.00	0.0	0.058	0.000	17.9	17	-7.5	15.1	4.06	 .7937	102	4	97.1	5
25/07/23	8:05	1.4	1.6	1.4	19	-19.7	0.0	---	0.00	0.0	---	1.4	0.6	0.6	666.3	0.00	0.0	0.059	0.000	17.9	17	-7.5	15.1	4.06	 .7937	103	4	98.1	5
25/07/23	8:10	1.4	1.4	1.4	20	-19.2	0.0	---	0.00	0.0	---	1.4	0.6	0.6	666.5	0.00	0.0	0.059	0.000	17.9	17	-7.5	15.1	4.06	 .7939	103	4	98.1	5
25/07/23	8:15	1.7	1.7	1.4	18	-20.2	0.0	---	0.00	0.0	---	1.7	0.8	0.8	666.4	0.00	0.0	0.058	0.000	17.9	17	-7.5	15.1	4.06	 .7938	99	4	94.3	5
25/07/23	8:20	2.3	2.3	1.7	18	-19.7	0.0	---	0.00	0.0	---	2.3	1.4	1.4	666.4	0.00	0.0	0.056	0.000	17.9	18	-6.8	15.1	4.26	 .7935	100	4	95.2	5
25/07/23	8:25	3.0	3.0	2.3	18	-19.1	0.0	---	0.00	0.0	---	3.0	2.1	2.1	666.5	0.00	0.0	0.053	0.000	18.1	18	-6.7	15.2	4.26	 .7933	100	4	95.2	5
25/07/23	8:30	3.8	3.8	3.0	14	-21.4	0.0	---	0.00	0.0	---	3.8	2.7	2.7	666.5	0.00	0.0	0.051	0.000	18.1	18	-6.6	15.2	4.26	 .7932	98	4	93.3	5
25/07/23	8:35	4.4	4.4	3.8	14	-20.9	0.0	---	0.00	0.0	---	4.4	3.3	3.3	666.6	0.00	0.0	0.048	0.000	18.3	18	-6.5	15.4	4.25	 .7928	101	4	96.2	5
25/07/23	8:40	5.1	5.1	4.4	13	-21.1	0.0	---	0.00	0.0	---	5.1	3.9	3.9	666.6	0.00	0.0	0.046	0.000	18.5	18	-6.3	15.6	4.25	 .7920	102	4	97.1	5
25/07/23	8:45	5.6	5.6	5.2	12	-21.7	0.0	---	0.00	0.0	---	5.6	4.3	4.3	666.7	0.00	0.0	0.044	0.000	18.7	18	-6.2	15.8	4.25	 .7917	100	4	95.2	5
25/07/23	8:50	6.3	6.3	5.6	12	-21.1	0.0	---	0.00	0.0	---	6.3	5.1	5.1	666.7	0.00	0.0	0.042	0.000	18.8	18	-6.1	15.9	4.25	 .7913	100	4	95.2	5
25/07/23	8:55	6.5	6.5	6.3	12	-20.9	0.0	---	0.00	0.0	---	6.5	5.3	5.3	666.7	0.00	0.0	0.041	0.000	18.8	18	-6.0	15.9	4.25	 .7912	100	4	95.2	5
25/07/23	9:00	6.4	6.5	6.4	12	-21.0	0.0	---	0.00	0.0	---	6.4	5.2	5.2	666.7	0.00	0.0	0.041	0.000	19.0	18	-5.9	16.1	4.25	 .7907	94	4	89.5	5
25/07/23	9:05	6.4	6.4	6.4	12	-21.0	0.0	---	0.00	0.0	---	6.4	5.2	5.2	666.7	0.00	0.0	0.041	0.000	19.1	18	-5.8	16.2	4.25	 .7903	95	4	90.5	5
25/07/23	9:10	6.4	6.4	6.3	12	-21.0	0.0	---	0.00	0.0	---	6.4	5.2	5.2	666.6	0.00	0.0	0.041	0.000	19.2	18	-5.7	16.3	4.25	 .7900	93	4	88.6	5
25/07/23	9:15	6.6	6.6	6.4	12	-20.9	0.0	---	0.00	0.0	---	6.6	5.3	5.3	666.7	0.00	0.0	0.041	0.000	19.3	18	-5.7	16.3	4.25	 .7898	101	4	96.2	5
25/07/23	9:20	6.6	6.6	6.6	13	-20.0	0.0	S	0.00	1.8	SSE	6.6	5.3	5.3	666.7	0.00	0.0	0.041	0.000	19.4	18	-5.6	16.4	4.25	 .7896	96	4	91.4	5
25/07/23	9:25	6.7	6.7	6.6	13	-19.8	0.0	SE	0.00	0.4	SE	6.7	5.5	5.5	666.8	0.00	0.0	0.040	0.000	19.4	18	-5.5	16.5	4.25	 .7895	97	4	92.4	5
25/07/23	9:30	6.9	6.9	6.7	13	-19.7	0.0	S	0.00	0.9	S	6.9	5.7	5.7	666.8	0.00	0.0	0.040	0.000	19.6	18	-5.4	16.7	4.25	 .7891	103	4	98.1	5
25/07/23	9:35	6.9	6.9	6.9	12	-20.6	0.0	---	0.00	0.0	---	6.9	5.6	5.6	666.9	0.00	0.0	0.040	0.000	19.7	18	-5.3	16.8	4.25	 .7889	96	4	91.4	5
25/07/23	9:40	7.1	7.1	6.9	12	-20.5	0.0	---	0.00	0.0	---	7.1	5.8	5.8	666.7	0.00	0.0	0.039	0.000	19.7	18	-5.3	16.8	4.25	 .7886	99	4	94.3	5
25/07/23	9:45	7.3	7.3	7.1	11	-21.3	0.0	---	0.00	0.0	---	7.3	5.9	5.9	666.7	0.00	0.0	0.038	0.000	19.9	18	-5.1	17.1	4.25	 .7879	96	4	91.4	5
25/07/23	9:50	7.5	7.5	7.3	11	-21.2	0.0	---	0.00	0.0	---	7.5	6.2	6.2	666.7	0.00	0.0	0.038	0.000	20.0	18	-5.1	17.2	4.25	 .7877	95	4	90.5	5
25/07/23	9:55	7.6	7.6	7.5	11	-21.1	0.0	---	0.00	0.0	---	7.6	6.2	6.2	666.7	0.00	0.0	0.037	0.000	20.1	18	-5.0	17.3	4.25	 .7874	93	4	88.6	5
25/07/23	10:00	7.6	7.6	7.4	11	-21.1	0.0	---	0.00	0.0	---	7.6	6.3	6.3	666.6	0.00	0.0	0.037	0.000	20.1	18	-5.0	17.3	4.25	 .7872	98	4	93.3	5
25/07/23	10:05	7.9	7.9	7.6	11	-20.8	0.0	---	0.00	0.0	---	7.9	6.6	6.6	666.5	0.00	0.0	0.036	0.000	20.2	18	-4.9	17.4	4.25	 .7868	100	4	95.2	5
